base_date,emd_nm,averageTemperature,lowestTemperature,lowestTemperatureTime,highestTemperature,highestTemperatureTime,dailyRainfall,maximumWindSpeed,maximumWindSpeedTime,averageWindSpeed,maximumWindSpeedDirection
2019-11,표선면,13.376666666666667,8.746666666666668,912.7,17.999999999999996,1131.2,0.9666666666666667,9.000000000000002,1263.8333333333333,3.256666666666666,223.69666666666666
2019-11,한림읍,13.79,9.606666666666666,1018.5333333333333,17.913333333333338,1140.0333333333333,0.8,9.873333333333335,1156.5,3.4066666666666663,78.41
2019-11,화북동,13.13,8.126666666666667,994.8333333333334,17.963333333333335,1140.8,1.3333333333333333,8.853333333333333,1122.7,2.1966666666666668,194.61999999999998
2019-11,효돈동,14.863333333333333,10.23,1105.7,19.653333333333325,1156.6666666666667,0.75,10.013333333333334,1208.6,3.423333333333334,182.96999999999997
2019-12,건입동,8.350000000000001,4.3100000000000005,1337.2333333333333,11.913333333333332,1106.0666666666666,2.066666666666667,9.066666666666666,1155.8333333333333,2.46,196.3166666666666
2019-12,구좌읍,8.893548387096772,5.009677419354838,1261.6451612903227,12.029032258064513,1058.8064516129032,2.032258064516129,12.99032258064516,1151.6774193548388,5.1903225806451605,264.6354838709678
2019-12,남원읍,9.938709677419356,6.106451612903226,1121.0,14.225806451612902,1242.483870967742,2.7580645161290325,11.62258064516129,1249.0967741935483,3.867741935483871,194.57096774193548
2019-12,노형동,8.350000000000001,4.3100000000000005,1337.2333333333333,11.913333333333332,1106.0666666666666,2.066666666666667,9.066666666666666,1155.8333333333333,2.46,196.3166666666666
2019-12,대륜동,9.938709677419356,6.106451612903226,1121.0,14.225806451612902,1242.483870967742,2.7580645161290325,11.62258064516129,1249.0967741935483,3.867741935483871,194.57096774193548
2019-12,대정읍,9.364516129032259,5.99032258064516,1219.516129032258,12.748387096774193,1042.2903225806451,1.8225806451612903,11.683870967741935,1201.6451612903227,4.5193548387096785,249.32258064516125
2019-12,대천동,8.43225806451613,5.287096774193548,1158.8064516129032,12.151612903225804,1102.0967741935483,2.6451612903225805,11.54516129032258,1180.967741935484,3.2548387096774185,182.63870967741937
2019-12,도두동,8.350000000000001,4.3100000000000005,1337.2333333333333,11.913333333333332,1106.0666666666666,2.066666666666667,9.066666666666666,1155.8333333333333,2.46,196.3166666666666
2019-12,동홍동,9.938709677419356,6.106451612903226,1121.0,14.225806451612902,1242.483870967742,2.7580645161290325,11.62258064516129,1249.0967741935483,3.867741935483871,194.57096774193548
2019-12,봉개동,7.912903225806452,4.841935483870967,1091.3548387096773,10.970967741935484,1124.1612903225807,1.5161290322580645,8.99677419354839,1273.967741935484,3.4774193548387093,277.2612903225807
2019-12,삼도1동,8.350000000000001,4.3100000000000005,1337.2333333333333,11.913333333333332,1106.0666666666666,2.066666666666667,9.066666666666666,1155.8333333333333,2.46,196.3166666666666
2019-12,삼도2동,8.350000000000001,4.3100000000000005,1337.2333333333333,11.913333333333332,1106.0666666666666,2.066666666666667,9.066666666666666,1155.8333333333333,2.46,196.3166666666666
2019-12,삼양동,7.912903225806452,4.841935483870967,1091.3548387096773,10.970967741935484,1124.1612903225807,1.5161290322580645,8.99677419354839,1273.967741935484,3.4774193548387093,277.2612903225807
2019-12,서홍동,9.938709677419356,6.106451612903226,1121.0,14.225806451612902,1242.483870967742,2.7580645161290325,11.62258064516129,1249.0967741935483,3.867741935483871,194.57096774193548
2019-12,성산읍,8.299999999999999,4.125806451612903,1243.741935483871,12.387096774193548,1136.032258064516,3.1129032258064515,9.706451612903225,1196.4193548387098,3.4290322580645154,257.3096774193548
2019-12,송산동,9.938709677419356,6.106451612903226,1121.0,14.225806451612902,1242.483870967742,2.7580645161290325,11.62258064516129,1249.0967741935483,3.867741935483871,194.57096774193548
2019-12,아라동,5.33103448275862,1.996551724137931,1070.0689655172414,8.913793103448276,1109.0689655172414,1.8448275862068966,8.306896551724137,1197.3793103448277,2.389655172413793,250.80344827586205
2019-12,안덕면,8.43225806451613,5.287096774193548,1158.8064516129032,12.151612903225804,1102.0967741935483,2.6451612903225805,11.54516129032258,1180.967741935484,3.2548387096774185,182.63870967741937
2019-12,애월읍,5.509677419354838,1.7806451612903227,1339.3225806451612,9.148387096774192,1076.8064516129032,2.7096774193548385,8.506451612903225,1276.516129032258,2.4354838709677415,116.95161290322584
2019-12,연동,8.350000000000001,4.3100000000000005,1337.2333333333333,11.913333333333332,1106.0666666666666,2.066666666666667,9.066666666666666,1155.8333333333333,2.46,196.3166666666666
2019-12,영천동,9.938709677419356,6.106451612903226,1121.0,14.225806451612902,1242.483870967742,2.7580645161290325,11.62258064516129,1249.0967741935483,3.867741935483871,194.57096774193548
2019-12,예래동,8.43225806451613,5.287096774193548,1158.8064516129032,12.151612903225804,1102.0967741935483,2.6451612903225805,11.54516129032258,1180.967741935484,3.2548387096774185,182.63870967741937
2019-12,오라동,0.7454545454545454,-2.713636363636363,1036.3181818181818,4.031818181818182,1427.7727272727273,9.704545454545455,10.649999999999999,1152.8181818181818,2.7681818181818176,208.01818181818183
