,base_date,aptCode,emd_nm,disQuantity,disCount
766,2018-11,W6X015,이도2동,,
767,2018-12,W6X015,이도2동,,
768,2019-01,W6X015,이도2동,,
769,2019-02,W6X015,이도2동,,
770,2019-03,W6X015,이도2동,,
771,2019-04,W6X015,이도2동,,
772,2019-05,W6X015,이도2동,,
773,2019-06,W6X015,이도2동,,
774,2019-07,W6X015,이도2동,,
775,2019-08,W6X015,이도2동,,
776,2019-09,W6X015,이도2동,,
777,2019-10,W6X015,이도2동,,
778,2019-11,W6X015,이도2동,,
779,2019-12,W6X015,이도2동,,
780,2020-01,W6X015,이도2동,,
781,2020-02,W6X015,이도2동,,
782,2020-03,W6X015,이도2동,,
783,2020-04,W6X015,이도2동,,
784,2020-05,W6X015,이도2동,,
785,2020-06,W6X015,이도2동,,
786,2020-07,W6X015,이도2동,,
787,2020-08,W6X015,이도2동,,
788,2020-09,W6X015,이도2동,,
789,2020-10,W6X015,이도2동,,
790,2020-11,W6X015,이도2동,,
791,2020-12,W6X015,이도2동,,
792,2021-01,W6X015,이도2동,,
793,2021-02,W6X015,이도2동,,
794,2021-03,W6X015,이도2동,,
795,2021-04,W6X015,이도2동,,
796,2021-05,W6X015,이도2동,,
797,2021-06,W6X015,이도2동,,
798,2018-01,W6X016,이도2동,,
799,2018-02,W6X016,이도2동,,
800,2018-03,W6X016,이도2동,,
801,2018-04,W6X016,이도2동,,
802,2018-05,W6X016,이도2동,,
803,2018-06,W6X016,이도2동,,
804,2018-07,W6X016,이도2동,,
805,2018-08,W6X016,이도2동,,
806,2018-09,W6X016,이도2동,,
807,2018-10,W6X016,이도2동,,
808,2018-11,W6X016,이도2동,,
809,2018-12,W6X016,이도2동,,
810,2019-01,W6X016,이도2동,,
811,2019-02,W6X016,이도2동,,
812,2019-03,W6X016,이도2동,,
813,2019-04,W6X016,이도2동,,
814,2019-05,W6X016,이도2동,,
815,2019-06,W6X016,이도2동,,
816,2019-07,W6X016,이도2동,,
817,2019-08,W6X016,이도2동,,
818,2019-09,W6X016,이도2동,,
819,2019-10,W6X016,이도2동,,
820,2019-11,W6X016,이도2동,,
821,2019-12,W6X016,이도2동,,
822,2020-01,W6X016,이도2동,,
823,2020-02,W6X016,이도2동,,
824,2020-03,W6X016,이도2동,,
825,2020-04,W6X016,이도2동,,
826,2020-05,W6X016,이도2동,,
827,2020-06,W6X016,이도2동,,
828,2020-07,W6X016,이도2동,,
829,2020-08,W6X016,이도2동,,
830,2020-09,W6X016,이도2동,,
831,2020-10,W6X016,이도2동,,
832,2020-11,W6X016,이도2동,,
833,2020-12,W6X016,이도2동,,
834,2021-01,W6X016,이도2동,,
835,2021-02,W6X016,이도2동,,
836,2021-03,W6X016,이도2동,,
837,2021-04,W6X016,이도2동,,
838,2021-05,W6X016,이도2동,,
839,2021-06,W6X016,이도2동,,
840,2018-01,W6X017,이도2동,,
841,2018-02,W6X017,이도2동,,
842,2018-03,W6X017,이도2동,,
843,2018-04,W6X017,이도2동,,
844,2018-05,W6X017,이도2동,,
845,2018-06,W6X017,이도2동,,
846,2018-07,W6X017,이도2동,,
847,2018-08,W6X017,이도2동,,
848,2018-09,W6X017,이도2동,,
849,2018-10,W6X017,이도2동,,
850,2018-11,W6X017,이도2동,,
851,2018-12,W6X017,이도2동,,
852,2019-01,W6X017,이도2동,,
853,2019-02,W6X017,이도2동,,
854,2019-03,W6X017,이도2동,,
855,2019-04,W6X017,이도2동,,
856,2019-05,W6X017,이도2동,,
857,2019-06,W6X017,이도2동,,
858,2019-07,W6X017,이도2동,,
859,2019-08,W6X017,이도2동,,
860,2019-09,W6X017,이도2동,,
861,2019-10,W6X017,이도2동,,
862,2019-11,W6X017,이도2동,,
863,2019-12,W6X017,이도2동,,
864,2020-01,W6X017,이도2동,,
865,2020-02,W6X017,이도2동,,
866,2020-03,W6X017,이도2동,,
867,2020-04,W6X017,이도2동,,
868,2020-05,W6X017,이도2동,,
869,2020-06,W6X017,이도2동,,
870,2020-07,W6X017,이도2동,,
871,2020-08,W6X017,이도2동,,
872,2020-09,W6X017,이도2동,,
873,2020-10,W6X017,이도2동,,
874,2020-11,W6X017,이도2동,,
875,2020-12,W6X017,이도2동,,
876,2021-01,W6X017,이도2동,,
877,2021-02,W6X017,이도2동,,
878,2021-03,W6X017,이도2동,,
879,2021-04,W6X017,이도2동,,
880,2021-05,W6X017,이도2동,,
881,2021-06,W6X017,이도2동,,
882,2018-01,W6X018,일도2동,,
883,2018-02,W6X018,일도2동,,
884,2018-03,W6X018,일도2동,,
885,2018-04,W6X018,일도2동,,
886,2018-05,W6X018,일도2동,,
887,2018-06,W6X018,일도2동,,
888,2018-07,W6X018,일도2동,,
889,2018-08,W6X018,일도2동,,
890,2018-09,W6X018,일도2동,,
891,2018-10,W6X018,일도2동,,
892,2018-11,W6X018,일도2동,,
893,2018-12,W6X018,일도2동,,
894,2019-01,W6X018,일도2동,,
895,2019-02,W6X018,일도2동,,
896,2019-03,W6X018,일도2동,,
897,2019-04,W6X018,일도2동,,
898,2019-05,W6X018,일도2동,,
899,2019-06,W6X018,일도2동,,
900,2019-07,W6X018,일도2동,,
901,2019-08,W6X018,일도2동,,
902,2019-09,W6X018,일도2동,,
903,2019-10,W6X018,일도2동,,
904,2019-11,W6X018,일도2동,,
905,2019-12,W6X018,일도2동,,
906,2020-01,W6X018,일도2동,,
907,2020-02,W6X018,일도2동,,
908,2020-03,W6X018,일도2동,,
909,2020-04,W6X018,일도2동,,
910,2020-05,W6X018,일도2동,,
911,2020-06,W6X018,일도2동,,
912,2020-07,W6X018,일도2동,,
913,2020-08,W6X018,일도2동,,
914,2020-09,W6X018,일도2동,,
915,2020-10,W6X018,일도2동,,
916,2020-11,W6X018,일도2동,,
917,2020-12,W6X018,일도2동,,
918,2021-01,W6X018,일도2동,,
919,2021-02,W6X018,일도2동,,
920,2021-03,W6X018,일도2동,,
921,2021-04,W6X018,일도2동,,
922,2021-05,W6X018,일도2동,,
923,2021-06,W6X018,일도2동,,
924,2018-01,W6X019,일도2동,,
925,2018-02,W6X019,일도2동,,
926,2018-03,W6X019,일도2동,,
927,2018-04,W6X019,일도2동,,
928,2018-05,W6X019,일도2동,,
929,2018-06,W6X019,일도2동,,
930,2018-07,W6X019,일도2동,,
931,2018-08,W6X019,일도2동,,
932,2018-09,W6X019,일도2동,,
933,2018-10,W6X019,일도2동,,
934,2018-11,W6X019,일도2동,,
935,2018-12,W6X019,일도2동,,
936,2019-01,W6X019,일도2동,,
937,2019-02,W6X019,일도2동,,
938,2019-03,W6X019,일도2동,,
939,2019-04,W6X019,일도2동,,
940,2019-05,W6X019,일도2동,,
941,2019-06,W6X019,일도2동,,
942,2019-07,W6X019,일도2동,,
943,2019-08,W6X019,일도2동,,
944,2019-09,W6X019,일도2동,,
945,2019-10,W6X019,일도2동,,
946,2019-11,W6X019,일도2동,,
947,2019-12,W6X019,일도2동,,
948,2020-01,W6X019,일도2동,,
949,2020-02,W6X019,일도2동,,
950,2020-03,W6X019,일도2동,,
951,2020-04,W6X019,일도2동,,
952,2020-05,W6X019,일도2동,,
953,2020-06,W6X019,일도2동,,
954,2020-07,W6X019,일도2동,,
955,2020-08,W6X019,일도2동,,
956,2020-09,W6X019,일도2동,,
957,2020-10,W6X019,일도2동,,
958,2020-11,W6X019,일도2동,,
959,2020-12,W6X019,일도2동,,
960,2021-01,W6X019,일도2동,,
961,2021-02,W6X019,일도2동,,
962,2021-03,W6X019,일도2동,,
963,2021-04,W6X019,일도2동,,
964,2021-05,W6X019,일도2동,,
965,2021-06,W6X019,일도2동,,
966,2018-01,W6X01A,노형동,,
967,2018-02,W6X01A,노형동,,
968,2018-03,W6X01A,노형동,,
969,2018-04,W6X01A,노형동,,
970,2018-05,W6X01A,노형동,,
971,2018-06,W6X01A,노형동,,
972,2018-07,W6X01A,노형동,,
973,2018-08,W6X01A,노형동,,
974,2018-09,W6X01A,노형동,,
975,2018-10,W6X01A,노형동,,
976,2018-11,W6X01A,노형동,,
977,2018-12,W6X01A,노형동,,
978,2019-01,W6X01A,노형동,,
979,2019-02,W6X01A,노형동,,
980,2019-03,W6X01A,노형동,,
981,2019-04,W6X01A,노형동,,
982,2019-05,W6X01A,노형동,,
983,2019-06,W6X01A,노형동,,
984,2019-07,W6X01A,노형동,,
985,2019-08,W6X01A,노형동,,
986,2019-09,W6X01A,노형동,,
987,2019-10,W6X01A,노형동,,
988,2019-11,W6X01A,노형동,,
989,2019-12,W6X01A,노형동,,
990,2020-01,W6X01A,노형동,,
991,2020-02,W6X01A,노형동,,
992,2020-03,W6X01A,노형동,,
993,2020-04,W6X01A,노형동,,
994,2020-05,W6X01A,노형동,,
995,2020-06,W6X01A,노형동,,
996,2020-07,W6X01A,노형동,,
997,2020-08,W6X01A,노형동,,
998,2020-09,W6X01A,노형동,,
999,2020-10,W6X01A,노형동,,
1000,2020-11,W6X01A,노형동,,
1001,2020-12,W6X01A,노형동,,
1002,2021-01,W6X01A,노형동,,
1003,2021-02,W6X01A,노형동,,
1004,2021-03,W6X01A,노형동,,
1005,2021-04,W6X01A,노형동,,
1006,2021-05,W6X01A,노형동,,
1007,2021-06,W6X01A,노형동,,
1008,2018-01,W6X01B,노형동,,
1009,2018-02,W6X01B,노형동,,
1010,2018-03,W6X01B,노형동,,
1011,2018-04,W6X01B,노형동,,
1012,2018-05,W6X01B,노형동,,
1013,2018-06,W6X01B,노형동,,
1014,2018-07,W6X01B,노형동,,
1015,2018-08,W6X01B,노형동,,
1016,2018-09,W6X01B,노형동,,
1017,2018-10,W6X01B,노형동,,
1018,2018-11,W6X01B,노형동,,
1019,2018-12,W6X01B,노형동,,
1020,2019-01,W6X01B,노형동,,
1021,2019-02,W6X01B,노형동,,
1022,2019-03,W6X01B,노형동,,
1023,2019-04,W6X01B,노형동,,
1024,2019-05,W6X01B,노형동,,
1025,2019-06,W6X01B,노형동,,
1026,2019-07,W6X01B,노형동,,
1027,2019-08,W6X01B,노형동,,
1028,2019-09,W6X01B,노형동,,
1029,2019-10,W6X01B,노형동,,
1030,2019-11,W6X01B,노형동,,
1031,2019-12,W6X01B,노형동,,
1032,2020-01,W6X01B,노형동,,
1033,2020-02,W6X01B,노형동,,
1034,2020-03,W6X01B,노형동,,
1035,2020-04,W6X01B,노형동,,
1036,2020-05,W6X01B,노형동,,
1037,2020-06,W6X01B,노형동,,
1038,2020-07,W6X01B,노형동,,
1039,2020-08,W6X01B,노형동,,
1040,2020-09,W6X01B,노형동,,
1041,2020-10,W6X01B,노형동,,
1042,2020-11,W6X01B,노형동,,
1043,2020-12,W6X01B,노형동,,
1044,2021-01,W6X01B,노형동,,
1045,2021-02,W6X01B,노형동,,
1046,2021-03,W6X01B,노형동,,
1047,2021-04,W6X01B,노형동,,
1048,2021-05,W6X01B,노형동,,
1049,2021-06,W6X01B,노형동,,
1050,2018-01,W6X01C,연동,,
1051,2018-02,W6X01C,연동,,
1052,2018-03,W6X01C,연동,,
1053,2018-04,W6X01C,연동,,
1054,2018-05,W6X01C,연동,,
1055,2018-06,W6X01C,연동,,
1056,2018-07,W6X01C,연동,,
1057,2018-08,W6X01C,연동,,
1058,2018-09,W6X01C,연동,,
1059,2018-10,W6X01C,연동,,
1060,2018-11,W6X01C,연동,,
1061,2018-12,W6X01C,연동,,
1062,2019-01,W6X01C,연동,,
1063,2019-02,W6X01C,연동,,
1064,2019-03,W6X01C,연동,,
1065,2019-04,W6X01C,연동,,
1066,2019-05,W6X01C,연동,,
1067,2019-06,W6X01C,연동,,
1068,2019-07,W6X01C,연동,,
1069,2019-08,W6X01C,연동,,
1070,2019-09,W6X01C,연동,,
1071,2019-10,W6X01C,연동,,
1072,2019-11,W6X01C,연동,,
1073,2019-12,W6X01C,연동,,
1074,2020-01,W6X01C,연동,,
1075,2020-02,W6X01C,연동,,
1076,2020-03,W6X01C,연동,,
1077,2020-04,W6X01C,연동,,
1078,2020-05,W6X01C,연동,,
1079,2020-06,W6X01C,연동,,
1080,2020-07,W6X01C,연동,,
1081,2020-08,W6X01C,연동,,
1082,2020-09,W6X01C,연동,,
1083,2020-10,W6X01C,연동,,
1084,2020-11,W6X01C,연동,,
1085,2020-12,W6X01C,연동,,
1086,2021-01,W6X01C,연동,,
1087,2021-02,W6X01C,연동,,
1088,2021-03,W6X01C,연동,,
1089,2021-04,W6X01C,연동,,
1090,2021-05,W6X01C,연동,,
1091,2021-06,W6X01C,연동,,
1092,2018-01,W6X01D,노형동,,
1093,2018-02,W6X01D,노형동,,
1094,2018-03,W6X01D,노형동,,
1095,2018-04,W6X01D,노형동,,
1096,2018-05,W6X01D,노형동,,
1097,2018-06,W6X01D,노형동,,
1098,2018-07,W6X01D,노형동,,
1099,2018-08,W6X01D,노형동,,
1100,2018-09,W6X01D,노형동,,
1101,2018-10,W6X01D,노형동,,
1102,2018-11,W6X01D,노형동,,
1103,2018-12,W6X01D,노형동,,
1104,2019-01,W6X01D,노형동,,
1105,2019-02,W6X01D,노형동,,
1106,2019-03,W6X01D,노형동,,
1107,2019-04,W6X01D,노형동,,
1108,2019-05,W6X01D,노형동,,
1109,2019-06,W6X01D,노형동,,
1110,2019-07,W6X01D,노형동,,
1111,2019-08,W6X01D,노형동,,
1112,2019-09,W6X01D,노형동,,
1113,2019-10,W6X01D,노형동,,
1114,2019-11,W6X01D,노형동,,
1115,2019-12,W6X01D,노형동,,
1116,2020-01,W6X01D,노형동,,
1117,2020-02,W6X01D,노형동,,
1118,2020-03,W6X01D,노형동,,
1119,2020-04,W6X01D,노형동,,
1120,2020-05,W6X01D,노형동,,
1121,2020-06,W6X01D,노형동,,
1122,2020-07,W6X01D,노형동,,
1123,2020-08,W6X01D,노형동,,
1124,2020-09,W6X01D,노형동,,
1125,2020-10,W6X01D,노형동,,
1126,2020-11,W6X01D,노형동,,
1127,2020-12,W6X01D,노형동,,
1128,2021-01,W6X01D,노형동,,
1129,2021-02,W6X01D,노형동,,
1130,2021-03,W6X01D,노형동,,
1131,2021-04,W6X01D,노형동,,
1132,2021-05,W6X01D,노형동,,
1133,2021-06,W6X01D,노형동,,
1134,2018-01,W6X01E,연동,,
1135,2018-02,W6X01E,연동,,
1136,2018-03,W6X01E,연동,,
1137,2018-04,W6X01E,연동,,
1138,2018-05,W6X01E,연동,,
1139,2018-06,W6X01E,연동,,
1140,2018-07,W6X01E,연동,,
1141,2018-08,W6X01E,연동,,
1142,2018-09,W6X01E,연동,,
1143,2018-10,W6X01E,연동,,
1144,2018-11,W6X01E,연동,,
1145,2018-12,W6X01E,연동,,
1146,2019-01,W6X01E,연동,,
1147,2019-02,W6X01E,연동,,
1148,2019-03,W6X01E,연동,,
1149,2019-04,W6X01E,연동,,
1150,2019-05,W6X01E,연동,,
1151,2019-06,W6X01E,연동,,
1152,2019-07,W6X01E,연동,,
1153,2019-08,W6X01E,연동,,
1154,2019-09,W6X01E,연동,,
1155,2019-10,W6X01E,연동,,
1156,2019-11,W6X01E,연동,,
1157,2019-12,W6X01E,연동,,
1158,2020-01,W6X01E,연동,,
1159,2020-02,W6X01E,연동,,
1160,2020-03,W6X01E,연동,,
1161,2020-04,W6X01E,연동,,
1162,2020-05,W6X01E,연동,,
1163,2020-06,W6X01E,연동,,
1164,2020-07,W6X01E,연동,,
1165,2020-08,W6X01E,연동,,
1166,2020-09,W6X01E,연동,,
1167,2020-10,W6X01E,연동,,
1168,2020-11,W6X01E,연동,,
1169,2020-12,W6X01E,연동,,
1170,2021-01,W6X01E,연동,,
1171,2021-02,W6X01E,연동,,
1172,2021-03,W6X01E,연동,,
1173,2021-04,W6X01E,연동,,
1174,2021-05,W6X01E,연동,,
1175,2021-06,W6X01E,연동,,
1176,2018-01,W6X01F,노형동,,
1177,2018-02,W6X01F,노형동,,
1178,2018-03,W6X01F,노형동,,
1179,2018-04,W6X01F,노형동,,
1180,2018-05,W6X01F,노형동,,
1181,2018-06,W6X01F,노형동,,
1182,2018-07,W6X01F,노형동,,
1183,2018-08,W6X01F,노형동,,
1184,2018-09,W6X01F,노형동,,
1185,2018-10,W6X01F,노형동,,
1186,2018-11,W6X01F,노형동,,
1187,2018-12,W6X01F,노형동,,
1188,2019-01,W6X01F,노형동,,
1189,2019-02,W6X01F,노형동,,
1190,2019-03,W6X01F,노형동,,
1191,2019-04,W6X01F,노형동,,
1192,2019-05,W6X01F,노형동,,
1193,2019-06,W6X01F,노형동,,
1194,2019-07,W6X01F,노형동,,
1195,2019-08,W6X01F,노형동,,
1196,2019-09,W6X01F,노형동,,
1197,2019-10,W6X01F,노형동,,
1198,2019-11,W6X01F,노형동,,
1199,2019-12,W6X01F,노형동,,
1200,2020-01,W6X01F,노형동,,
1201,2020-02,W6X01F,노형동,,
1202,2020-03,W6X01F,노형동,,
1203,2020-04,W6X01F,노형동,,
1204,2020-05,W6X01F,노형동,,
1205,2020-06,W6X01F,노형동,,
1206,2020-07,W6X01F,노형동,,
1207,2020-08,W6X01F,노형동,,
1208,2020-09,W6X01F,노형동,,
1209,2020-10,W6X01F,노형동,,
1210,2020-11,W6X01F,노형동,,
1211,2020-12,W6X01F,노형동,,
1212,2021-01,W6X01F,노형동,,
1213,2021-02,W6X01F,노형동,,
1214,2021-03,W6X01F,노형동,,
1215,2021-04,W6X01F,노형동,,
1216,2021-05,W6X01F,노형동,,
1217,2021-06,W6X01F,노형동,,
1218,2018-01,W6X020,화북동,,
1219,2018-02,W6X020,화북동,,
1220,2018-03,W6X020,화북동,,
1221,2018-04,W6X020,화북동,,
1222,2018-05,W6X020,화북동,,
1223,2018-06,W6X020,화북동,,
1224,2018-07,W6X020,화북동,,
1225,2018-08,W6X020,화북동,,
1226,2018-09,W6X020,화북동,,
1227,2018-10,W6X020,화북동,,
1228,2018-11,W6X020,화북동,,
1229,2018-12,W6X020,화북동,,
1230,2019-01,W6X020,화북동,,
1231,2019-02,W6X020,화북동,,
1232,2019-03,W6X020,화북동,,
1233,2019-04,W6X020,화북동,,
1234,2019-05,W6X020,화북동,,
1235,2019-06,W6X020,화북동,,
1236,2019-07,W6X020,화북동,,
1237,2019-08,W6X020,화북동,,
1238,2019-09,W6X020,화북동,,
1239,2019-10,W6X020,화북동,,
1240,2019-11,W6X020,화북동,,
1241,2019-12,W6X020,화북동,,
1242,2020-01,W6X020,화북동,,
1243,2020-02,W6X020,화북동,,
1244,2020-03,W6X020,화북동,,
1245,2020-04,W6X020,화북동,,
1246,2020-05,W6X020,화북동,,
1247,2020-06,W6X020,화북동,,
1248,2020-07,W6X020,화북동,,
1249,2020-08,W6X020,화북동,,
1250,2020-09,W6X020,화북동,,
1251,2020-10,W6X020,화북동,,
1252,2020-11,W6X020,화북동,,
1253,2020-12,W6X020,화북동,,
1254,2021-01,W6X020,화북동,,
1255,2021-02,W6X020,화북동,,
1256,2021-03,W6X020,화북동,,
1257,2021-04,W6X020,화북동,,
1258,2021-05,W6X020,화북동,,
1259,2021-06,W6X020,화북동,,
1260,2018-01,W6X021,화북동,,
1261,2018-02,W6X021,화북동,,
1262,2018-03,W6X021,화북동,,
1263,2018-04,W6X021,화북동,,
1264,2018-05,W6X021,화북동,,
1265,2018-06,W6X021,화북동,,
1266,2018-07,W6X021,화북동,,
1267,2018-08,W6X021,화북동,,
1268,2018-09,W6X021,화북동,,
1269,2018-10,W6X021,화북동,,
1270,2018-11,W6X021,화북동,,
1271,2018-12,W6X021,화북동,,
1272,2019-01,W6X021,화북동,,
1273,2019-02,W6X021,화북동,,
1274,2019-03,W6X021,화북동,,
1275,2019-04,W6X021,화북동,,
1276,2019-05,W6X021,화북동,,
1277,2019-06,W6X021,화북동,,
1278,2019-07,W6X021,화북동,,
1279,2019-08,W6X021,화북동,,
1280,2019-09,W6X021,화북동,,
1281,2019-10,W6X021,화북동,,
1282,2019-11,W6X021,화북동,,
1283,2019-12,W6X021,화북동,,
1284,2020-01,W6X021,화북동,,
1285,2020-02,W6X021,화북동,,
1286,2020-03,W6X021,화북동,,
1287,2020-04,W6X021,화북동,,
1288,2020-05,W6X021,화북동,,
1289,2020-06,W6X021,화북동,,
1290,2020-07,W6X021,화북동,,
1291,2020-08,W6X021,화북동,,
1292,2020-09,W6X021,화북동,,
1293,2020-10,W6X021,화북동,,
1294,2020-11,W6X021,화북동,,
1295,2020-12,W6X021,화북동,,
1296,2021-01,W6X021,화북동,,
1297,2021-02,W6X021,화북동,,
1298,2021-03,W6X021,화북동,,
1299,2021-04,W6X021,화북동,,
1300,2021-05,W6X021,화북동,,
1301,2021-06,W6X021,화북동,,
1302,2018-01,W6X022,화북동,,
1303,2018-02,W6X022,화북동,,
1304,2018-03,W6X022,화북동,,
1305,2018-04,W6X022,화북동,,
1306,2018-05,W6X022,화북동,,
1307,2018-06,W6X022,화북동,,
1308,2018-07,W6X022,화북동,,
1309,2018-08,W6X022,화북동,,
1310,2018-09,W6X022,화북동,,
1311,2018-10,W6X022,화북동,,
1312,2018-11,W6X022,화북동,,
1313,2018-12,W6X022,화북동,,
1314,2019-01,W6X022,화북동,,
1315,2019-02,W6X022,화북동,,
1316,2019-03,W6X022,화북동,,
1317,2019-04,W6X022,화북동,,
1318,2019-05,W6X022,화북동,,
1319,2019-06,W6X022,화북동,,
1320,2019-07,W6X022,화북동,,
1321,2019-08,W6X022,화북동,,
1322,2019-09,W6X022,화북동,,
1323,2019-10,W6X022,화북동,,
1324,2019-11,W6X022,화북동,,
1325,2019-12,W6X022,화북동,,
1326,2020-01,W6X022,화북동,,
1327,2020-02,W6X022,화북동,,
1328,2020-03,W6X022,화북동,,
1329,2020-04,W6X022,화북동,,
1330,2020-05,W6X022,화북동,,
1331,2020-06,W6X022,화북동,,
1332,2020-07,W6X022,화북동,,
1333,2020-08,W6X022,화북동,,
1334,2020-09,W6X022,화북동,,
1335,2020-10,W6X022,화북동,,
1336,2020-11,W6X022,화북동,,
1337,2020-12,W6X022,화북동,,
1338,2021-01,W6X022,화북동,,
1339,2021-02,W6X022,화북동,,
1340,2021-03,W6X022,화북동,,
1341,2021-04,W6X022,화북동,,
1342,2021-05,W6X022,화북동,,
1343,2021-06,W6X022,화북동,,
1344,2018-01,W6X023,화북동,,
1345,2018-02,W6X023,화북동,,
1346,2018-03,W6X023,화북동,,
1347,2018-04,W6X023,화북동,,
1348,2018-05,W6X023,화북동,,
1349,2018-06,W6X023,화북동,,
1350,2018-07,W6X023,화북동,,
1351,2018-08,W6X023,화북동,,
1352,2018-09,W6X023,화북동,,
1353,2018-10,W6X023,화북동,,
1354,2018-11,W6X023,화북동,,
1355,2018-12,W6X023,화북동,,
1356,2019-01,W6X023,화북동,,
1357,2019-02,W6X023,화북동,,
1358,2019-03,W6X023,화북동,,
1359,2019-04,W6X023,화북동,,
1360,2019-05,W6X023,화북동,,
1361,2019-06,W6X023,화북동,,
1362,2019-07,W6X023,화북동,,
1363,2019-08,W6X023,화북동,,
1364,2019-09,W6X023,화북동,,
1365,2019-10,W6X023,화북동,,
1366,2019-11,W6X023,화북동,,
1367,2019-12,W6X023,화북동,,
1368,2020-01,W6X023,화북동,,
1369,2020-02,W6X023,화북동,,
1370,2020-03,W6X023,화북동,,
1371,2020-04,W6X023,화북동,,
1372,2020-05,W6X023,화북동,,
1373,2020-06,W6X023,화북동,,
1374,2020-07,W6X023,화북동,,
1375,2020-08,W6X023,화북동,,
1376,2020-09,W6X023,화북동,,
1377,2020-10,W6X023,화북동,,
1378,2020-11,W6X023,화북동,,
1379,2020-12,W6X023,화북동,,
1380,2021-01,W6X023,화북동,,
1381,2021-02,W6X023,화북동,,
1382,2021-03,W6X023,화북동,,
1383,2021-04,W6X023,화북동,,
1384,2021-05,W6X023,화북동,,
1385,2021-06,W6X023,화북동,,
1386,2018-01,W6X024,일도2동,,
1387,2018-02,W6X024,일도2동,,
1388,2018-03,W6X024,일도2동,,
1389,2018-04,W6X024,일도2동,,
1390,2018-05,W6X024,일도2동,,
1391,2018-06,W6X024,일도2동,,
1392,2018-07,W6X024,일도2동,,
1393,2018-08,W6X024,일도2동,,
1394,2018-09,W6X024,일도2동,,
1395,2018-10,W6X024,일도2동,,
1396,2018-11,W6X024,일도2동,,
1397,2018-12,W6X024,일도2동,,
1398,2019-01,W6X024,일도2동,,
1399,2019-02,W6X024,일도2동,,
1400,2019-03,W6X024,일도2동,,
1401,2019-04,W6X024,일도2동,,
1402,2019-05,W6X024,일도2동,,
1403,2019-06,W6X024,일도2동,,
1404,2019-07,W6X024,일도2동,,
1405,2019-08,W6X024,일도2동,,
1406,2019-09,W6X024,일도2동,,
1407,2019-10,W6X024,일도2동,,
1408,2019-11,W6X024,일도2동,,
1409,2019-12,W6X024,일도2동,,
1410,2020-01,W6X024,일도2동,,
1411,2020-02,W6X024,일도2동,,
1412,2020-03,W6X024,일도2동,,
1413,2020-04,W6X024,일도2동,,
1414,2020-05,W6X024,일도2동,,
1415,2020-06,W6X024,일도2동,,
1416,2020-07,W6X024,일도2동,,
1417,2020-08,W6X024,일도2동,,
1418,2020-09,W6X024,일도2동,,
1419,2020-10,W6X024,일도2동,,
1420,2020-11,W6X024,일도2동,,
1421,2020-12,W6X024,일도2동,,
1422,2021-01,W6X024,일도2동,,
1423,2021-02,W6X024,일도2동,,
1424,2021-03,W6X024,일도2동,,
1425,2021-04,W6X024,일도2동,,
1426,2021-05,W6X024,일도2동,,
1427,2021-06,W6X024,일도2동,,
1428,2018-01,W6X026,이도2동,,
1429,2018-02,W6X026,이도2동,,
1430,2018-03,W6X026,이도2동,,
1431,2018-04,W6X026,이도2동,,
1432,2018-05,W6X026,이도2동,,
1433,2018-06,W6X026,이도2동,,
1434,2018-07,W6X026,이도2동,,
1435,2018-08,W6X026,이도2동,,
1436,2018-09,W6X026,이도2동,,
1437,2018-10,W6X026,이도2동,,
1438,2018-11,W6X026,이도2동,,
1439,2018-12,W6X026,이도2동,,
1440,2019-01,W6X026,이도2동,,
1441,2019-02,W6X026,이도2동,,
1442,2019-03,W6X026,이도2동,,
1443,2019-04,W6X026,이도2동,,
1444,2019-05,W6X026,이도2동,,
1445,2019-06,W6X026,이도2동,,
1446,2019-07,W6X026,이도2동,,
1447,2019-08,W6X026,이도2동,,
1448,2019-09,W6X026,이도2동,,
1449,2019-10,W6X026,이도2동,,
