,disYear,disMonth,disDate,disDay,cityCode,citySidoName,citySggName,disQuantity,disQuantityRate,disCount,disCountRate
608,2018,11,01,5,W6X,제주특별자치도,제주시,53448550,3.18,27544,3.39
609,2018,11,02,6,W6X,제주특별자치도,제주시,50783100,3.02,26082,3.21
610,2018,11,03,7,W6X,제주특별자치도,제주시,52420400,3.11,25953,3.19
611,2018,11,04,1,W6X,제주특별자치도,제주시,63912050,3.8,31460,3.87
612,2018,11,05,2,W6X,제주특별자치도,제주시,57455000,3.41,28298,3.48
613,2018,11,06,3,W6X,제주특별자치도,제주시,54742450,3.25,27899,3.43
614,2018,11,07,4,W6X,제주특별자치도,제주시,50319150,2.99,25161,3.09
615,2018,11,08,5,W6X,제주특별자치도,제주시,47893550,2.85,23108,2.84
616,2018,11,09,6,W6X,제주특별자치도,제주시,61560800,3.66,29825,3.67
617,2018,11,10,7,W6X,제주특별자치도,제주시,55706700,3.31,26522,3.26
618,2018,11,11,1,W6X,제주특별자치도,제주시,60014350,3.57,28643,3.52
619,2018,11,12,2,W6X,제주특별자치도,제주시,59574450,3.54,28709,3.53
620,2018,11,13,3,W6X,제주특별자치도,제주시,56492700,3.36,27659,3.4
621,2018,11,14,4,W6X,제주특별자치도,제주시,54743700,3.25,26693,3.28
622,2018,11,15,5,W6X,제주특별자치도,제주시,56072200,3.33,27807,3.42
623,2018,11,16,6,W6X,제주특별자치도,제주시,52058450,3.09,25288,3.11
624,2018,11,17,7,W6X,제주특별자치도,제주시,54895950,3.26,25963,3.19
625,2018,11,18,1,W6X,제주특별자치도,제주시,61579900,3.66,29093,3.58
626,2018,11,19,2,W6X,제주특별자치도,제주시,59935350,3.56,28342,3.48
627,2018,11,20,3,W6X,제주특별자치도,제주시,55751000,3.31,26955,3.31
628,2018,11,21,4,W6X,제주특별자치도,제주시,52692950,3.13,25161,3.09
629,2018,11,22,5,W6X,제주특별자치도,제주시,55109700,3.27,26814,3.3
630,2018,11,23,6,W6X,제주특별자치도,제주시,52159300,3.1,24877,3.06
631,2018,11,24,7,W6X,제주특별자치도,제주시,53961450,3.21,24976,3.07
632,2018,11,25,1,W6X,제주특별자치도,제주시,65269250,3.88,30280,3.72
633,2018,11,26,2,W6X,제주특별자치도,제주시,58845350,3.5,27704,3.41
634,2018,11,27,3,W6X,제주특별자치도,제주시,57663200,3.43,26951,3.31
635,2018,11,28,4,W6X,제주특별자치도,제주시,55967250,3.32,26365,3.24
636,2018,11,29,5,W6X,제주특별자치도,제주시,57926750,3.44,27595,3.39
637,2018,11,30,6,W6X,제주특별자치도,제주시,54279800,3.22,25533,3.14
638,2018,11,01,5,W6Y,제주특별자치도,서귀포시,19124800,3.16,6805,3.3
639,2018,11,02,6,W6Y,제주특별자치도,서귀포시,19118150,3.16,6707,3.26
640,2018,11,03,7,W6Y,제주특별자치도,서귀포시,19521450,3.23,6603,3.21
641,2018,11,04,1,W6Y,제주특별자치도,서귀포시,20359350,3.36,7364,3.58
642,2018,11,05,2,W6Y,제주특별자치도,서귀포시,21219200,3.51,7404,3.6
643,2018,11,06,3,W6Y,제주특별자치도,서귀포시,20044550,3.31,7035,3.42
644,2018,11,07,4,W6Y,제주특별자치도,서귀포시,19239750,3.18,6782,3.29
645,2018,11,08,5,W6Y,제주특별자치도,서귀포시,16335050,2.7,5489,2.67
646,2018,11,09,6,W6Y,제주특별자치도,서귀포시,23562350,3.89,7929,3.85
647,2018,11,10,7,W6Y,제주특별자치도,서귀포시,20441500,3.38,6759,3.28
648,2018,11,11,1,W6Y,제주특별자치도,서귀포시,19211500,3.17,6714,3.26
649,2018,11,12,2,W6Y,제주특별자치도,서귀포시,21534050,3.56,7360,3.57
650,2018,11,13,3,W6Y,제주특별자치도,서귀포시,20321250,3.36,7048,3.42
651,2018,11,14,4,W6Y,제주특별자치도,서귀포시,19672350,3.25,6918,3.36
652,2018,11,15,5,W6Y,제주특별자치도,서귀포시,20868900,3.45,7187,3.49
653,2018,11,16,6,W6Y,제주특별자치도,서귀포시,19501250,3.22,6594,3.2
654,2018,11,17,7,W6Y,제주특별자치도,서귀포시,21212650,3.51,6971,3.39
655,2018,11,18,1,W6Y,제주특별자치도,서귀포시,19446450,3.21,6725,3.27
656,2018,11,19,2,W6Y,제주특별자치도,서귀포시,21953750,3.63,7448,3.62
657,2018,11,20,3,W6Y,제주특별자치도,서귀포시,19802450,3.27,6681,3.24
658,2018,11,21,4,W6Y,제주특별자치도,서귀포시,19143800,3.16,6402,3.11
659,2018,11,22,5,W6Y,제주특별자치도,서귀포시,20011800,3.31,6883,3.34
660,2018,11,23,6,W6Y,제주특별자치도,서귀포시,19731600,3.26,6523,3.17
661,2018,11,24,7,W6Y,제주특별자치도,서귀포시,21213050,3.51,6586,3.2
662,2018,11,25,1,W6Y,제주특별자치도,서귀포시,21355650,3.53,7148,3.47
663,2018,11,26,2,W6Y,제주특별자치도,서귀포시,20774300,3.43,7012,3.41
664,2018,11,27,3,W6Y,제주특별자치도,서귀포시,20321800,3.36,6778,3.29
665,2018,11,28,4,W6Y,제주특별자치도,서귀포시,20003500,3.31,6586,3.2
666,2018,11,29,5,W6Y,제주특별자치도,서귀포시,20106400,3.32,6828,3.32
667,2018,11,30,6,W6Y,제주특별자치도,서귀포시,20024600,3.31,6640,3.22
668,2018,12,01,7,W6X,제주특별자치도,제주시,56418300,3.07,25464,3.19
669,2018,12,02,1,W6X,제주특별자치도,제주시,69740650,3.79,31435,3.94
670,2018,12,03,2,W6X,제주특별자치도,제주시,60511750,3.29,27127,3.4
671,2018,12,04,3,W6X,제주특별자치도,제주시,58660550,3.19,26435,3.31
672,2018,12,05,4,W6X,제주특별자치도,제주시,60842350,3.31,27628,3.46
673,2018,12,06,5,W6X,제주특별자치도,제주시,54040100,2.94,24654,3.09
674,2018,12,07,6,W6X,제주특별자치도,제주시,50959200,2.77,22855,2.86
675,2018,12,08,7,W6X,제주특별자치도,제주시,54475550,2.96,23189,2.91
676,2018,12,09,1,W6X,제주특별자치도,제주시,66479650,3.61,28869,3.62
677,2018,12,10,2,W6X,제주특별자치도,제주시,59442250,3.23,26210,3.29
678,2018,12,11,3,W6X,제주특별자치도,제주시,51659150,2.81,22612,2.83
679,2018,12,12,4,W6X,제주특별자치도,제주시,56914250,3.09,25331,3.17
680,2018,12,13,5,W6X,제주특별자치도,제주시,56078450,3.05,25397,3.18
681,2018,12,14,6,W6X,제주특별자치도,제주시,52336900,2.85,23251,2.91
682,2018,12,15,7,W6X,제주특별자치도,제주시,59317400,3.22,24917,3.12
683,2018,12,16,1,W6X,제주특별자치도,제주시,65644900,3.57,27556,3.45
684,2018,12,17,2,W6X,제주특별자치도,제주시,63502600,3.45,26801,3.36
685,2018,12,18,3,W6X,제주특별자치도,제주시,59367700,3.23,26067,3.27
686,2018,12,19,4,W6X,제주특별자치도,제주시,59396500,3.23,25834,3.24
687,2018,12,20,5,W6X,제주특별자치도,제주시,51527800,2.8,22492,2.82
688,2018,12,21,6,W6X,제주특별자치도,제주시,65094250,3.54,28039,3.51
689,2018,12,22,7,W6X,제주특별자치도,제주시,55597600,3.02,22769,2.85
690,2018,12,23,1,W6X,제주특별자치도,제주시,75467050,4.1,31092,3.9
691,2018,12,24,2,W6X,제주특별자치도,제주시,58567300,3.18,24606,3.08
692,2018,12,25,3,W6X,제주특별자치도,제주시,65062500,3.54,27595,3.46
693,2018,12,26,4,W6X,제주특별자치도,제주시,60037350,3.26,25801,3.23
694,2018,12,27,5,W6X,제주특별자치도,제주시,55238150,3.0,23961,3.0
695,2018,12,28,6,W6X,제주특별자치도,제주시,48914850,2.66,20796,2.61
696,2018,12,29,7,W6X,제주특별자치도,제주시,60148050,3.27,25041,3.14
697,2018,12,30,1,W6X,제주특별자치도,제주시,67755700,3.68,28414,3.56
698,2018,12,31,2,W6X,제주특별자치도,제주시,60133900,3.27,25609,3.21
699,2018,12,01,7,W6Y,제주특별자치도,서귀포시,20560400,3.19,6434,3.18
700,2018,12,02,1,W6Y,제주특별자치도,서귀포시,21180750,3.28,7261,3.59
701,2018,12,03,2,W6Y,제주특별자치도,서귀포시,21889650,3.39,7284,3.6
702,2018,12,04,3,W6Y,제주특별자치도,서귀포시,21582350,3.35,7183,3.55
703,2018,12,05,4,W6Y,제주특별자치도,서귀포시,21119050,3.27,7074,3.5
704,2018,12,06,5,W6Y,제주특별자치도,서귀포시,19793000,3.07,6416,3.17
705,2018,12,07,6,W6Y,제주특별자치도,서귀포시,19105250,2.96,6257,3.09
706,2018,12,08,7,W6Y,제주특별자치도,서귀포시,19189200,2.97,5935,2.93
707,2018,12,09,1,W6Y,제주특별자치도,서귀포시,19884150,3.08,6575,3.25
708,2018,12,10,2,W6Y,제주특별자치도,서귀포시,20960550,3.25,6542,3.23
709,2018,12,11,3,W6Y,제주특별자치도,서귀포시,19391750,3.01,6205,3.07
710,2018,12,12,4,W6Y,제주특별자치도,서귀포시,20496900,3.18,6413,3.17
711,2018,12,13,5,W6Y,제주특별자치도,서귀포시,19277900,2.99,6150,3.04
712,2018,12,14,6,W6Y,제주특별자치도,서귀포시,19344600,3.0,6077,3.0
713,2018,12,15,7,W6Y,제주특별자치도,서귀포시,19639500,3.04,6243,3.09
714,2018,12,16,1,W6Y,제주특별자치도,서귀포시,20459050,3.17,6435,3.18
715,2018,12,17,2,W6Y,제주특별자치도,서귀포시,22105950,3.43,6930,3.43
716,2018,12,18,3,W6Y,제주특별자치도,서귀포시,20559300,3.19,6366,3.15
717,2018,12,19,4,W6Y,제주특별자치도,서귀포시,20672250,3.2,6480,3.2
718,2018,12,20,5,W6Y,제주특별자치도,서귀포시,17971200,2.79,5565,2.75
719,2018,12,21,6,W6Y,제주특별자치도,서귀포시,23502550,3.64,7303,3.61
720,2018,12,22,7,W6Y,제주특별자치도,서귀포시,20071050,3.11,6151,3.04
721,2018,12,23,1,W6Y,제주특별자치도,서귀포시,23073750,3.58,7129,3.52
722,2018,12,24,2,W6Y,제주특별자치도,서귀포시,20849600,3.23,6328,3.13
723,2018,12,25,3,W6Y,제주특별자치도,서귀포시,21170750,3.28,6446,3.19
724,2018,12,26,4,W6Y,제주특별자치도,서귀포시,22649550,3.51,6860,3.39
725,2018,12,27,5,W6Y,제주특별자치도,서귀포시,21262850,3.3,6410,3.17
726,2018,12,28,6,W6Y,제주특별자치도,서귀포시,19710550,3.05,5807,2.87
727,2018,12,29,7,W6Y,제주특별자치도,서귀포시,22544600,3.49,6571,3.25
728,2018,12,30,1,W6Y,제주특별자치도,서귀포시,21819100,3.38,6656,3.29
729,2018,12,31,2,W6Y,제주특별자치도,서귀포시,23363250,3.62,6825,3.37
730,2019,01,01,3,W6X,제주특별자치도,제주시,57204000,3.22,24455,3.16
731,2019,01,02,4,W6X,제주특별자치도,제주시,61333600,3.45,26387,3.41
732,2019,01,03,5,W6X,제주특별자치도,제주시,60468900,3.4,26446,3.42
733,2019,01,04,6,W6X,제주특별자치도,제주시,50202300,2.82,22091,2.85
734,2019,01,05,7,W6X,제주특별자치도,제주시,58684850,3.3,25262,3.26
735,2019,01,06,1,W6X,제주특별자치도,제주시,67014800,3.77,29084,3.76
736,2019,01,07,2,W6X,제주특별자치도,제주시,59443400,3.34,25973,3.36
737,2019,01,08,3,W6X,제주특별자치도,제주시,55563400,3.13,24604,3.18
738,2019,01,09,4,W6X,제주특별자치도,제주시,54900500,3.09,24468,3.16
739,2019,01,10,5,W6X,제주특별자치도,제주시,55951950,3.15,25304,3.27
740,2019,01,11,6,W6X,제주특별자치도,제주시,52804150,2.97,23421,3.03
741,2019,01,12,7,W6X,제주특별자치도,제주시,54847900,3.09,23501,3.04
742,2019,01,13,1,W6X,제주특별자치도,제주시,67176500,3.78,28644,3.7
743,2019,01,14,2,W6X,제주특별자치도,제주시,59333450,3.34,26040,3.37
744,2019,01,15,3,W6X,제주특별자치도,제주시,54581900,3.07,23738,3.07
745,2019,01,16,4,W6X,제주특별자치도,제주시,54140050,3.05,23590,3.05
746,2019,01,17,5,W6X,제주특별자치도,제주시,55518100,3.12,24885,3.22
747,2019,01,18,6,W6X,제주특별자치도,제주시,55826800,3.14,24496,3.17
748,2019,01,19,7,W6X,제주특별자치도,제주시,52242500,2.94,22403,2.9
749,2019,01,20,1,W6X,제주특별자치도,제주시,64739400,3.64,27817,3.59
750,2019,01,21,2,W6X,제주특별자치도,제주시,59133350,3.33,25516,3.3
751,2019,01,22,3,W6X,제주특별자치도,제주시,58593050,3.3,25391,3.28
752,2019,01,23,4,W6X,제주특별자치도,제주시,55077500,3.1,24454,3.16
753,2019,01,24,5,W6X,제주특별자치도,제주시,56703000,3.19,25248,3.26
754,2019,01,25,6,W6X,제주특별자치도,제주시,50580150,2.85,22172,2.87
755,2019,01,26,7,W6X,제주특별자치도,제주시,53072250,2.99,22477,2.9
756,2019,01,27,1,W6X,제주특별자치도,제주시,66040650,3.72,28074,3.63
757,2019,01,28,2,W6X,제주특별자치도,제주시,58076350,3.27,24966,3.23
758,2019,01,29,3,W6X,제주특별자치도,제주시,59437350,3.34,25886,3.35
759,2019,01,30,4,W6X,제주특별자치도,제주시,57355750,3.23,24755,3.2
760,2019,01,31,5,W6X,제주특별자치도,제주시,51481350,2.9,22225,2.87
761,2019,01,01,3,W6Y,제주특별자치도,서귀포시,19948000,3.26,6104,3.35
762,2019,01,02,4,W6Y,제주특별자치도,서귀포시,22546700,3.69,6730,3.69
763,2019,01,03,5,W6Y,제주특별자치도,서귀포시,21733050,3.56,6488,3.56
764,2019,01,04,6,W6Y,제주특별자치도,서귀포시,18566750,3.04,5405,2.97
765,2019,01,05,7,W6Y,제주특별자치도,서귀포시,21380700,3.5,6356,3.49
766,2019,01,06,1,W6Y,제주특별자치도,서귀포시,21651700,3.54,6661,3.66
767,2019,01,07,2,W6Y,제주특별자치도,서귀포시,20619250,3.37,6311,3.46
768,2019,01,08,3,W6Y,제주특별자치도,서귀포시,19124850,3.13,5881,3.23
769,2019,01,09,4,W6Y,제주특별자치도,서귀포시,19068550,3.12,5756,3.16
770,2019,01,10,5,W6Y,제주특별자치도,서귀포시,20064900,3.28,5998,3.29
771,2019,01,11,6,W6Y,제주특별자치도,서귀포시,19400550,3.17,5788,3.18
772,2019,01,12,7,W6Y,제주특별자치도,서귀포시,18073700,2.96,5507,3.02
773,2019,01,13,1,W6Y,제주특별자치도,서귀포시,20361700,3.33,6250,3.43
774,2019,01,14,2,W6Y,제주특별자치도,서귀포시,21119500,3.45,6291,3.45
775,2019,01,15,3,W6Y,제주특별자치도,서귀포시,17849600,2.92,5189,2.85
776,2019,01,16,4,W6Y,제주특별자치도,서귀포시,18355350,3.0,5632,3.09
777,2019,01,17,5,W6Y,제주특별자치도,서귀포시,19008450,3.11,5719,3.14
778,2019,01,18,6,W6Y,제주특별자치도,서귀포시,20248900,3.31,5915,3.25
779,2019,01,19,7,W6Y,제주특별자치도,서귀포시,18975350,3.1,5397,2.96
780,2019,01,20,1,W6Y,제주특별자치도,서귀포시,19966500,3.27,6112,3.35
781,2019,01,21,2,W6Y,제주특별자치도,서귀포시,21206000,3.47,6302,3.46
782,2019,01,22,3,W6Y,제주특별자치도,서귀포시,19581200,3.2,5756,3.16
783,2019,01,23,4,W6Y,제주특별자치도,서귀포시,20118304,3.29,5725,3.14
784,2019,01,24,5,W6Y,제주특별자치도,서귀포시,20166650,3.3,5912,3.25
785,2019,01,25,6,W6Y,제주특별자치도,서귀포시,18246200,2.98,5413,2.97
786,2019,01,26,7,W6Y,제주특별자치도,서귀포시,18851900,3.08,5273,2.89
787,2019,01,27,1,W6Y,제주특별자치도,서귀포시,19072500,3.12,5691,3.12
788,2019,01,28,2,W6Y,제주특별자치도,서귀포시,19405900,3.17,5750,3.16
789,2019,01,29,3,W6Y,제주특별자치도,서귀포시,20238150,3.31,5997,3.29
790,2019,01,30,4,W6Y,제주특별자치도,서귀포시,18892250,3.09,5724,3.14
791,2019,01,31,5,W6Y,제주특별자치도,서귀포시,17473550,2.86,5153,2.83
792,2019,02,01,6,W6X,제주특별자치도,제주시,62978150,3.69,27205,3.71
793,2019,02,02,7,W6X,제주특별자치도,제주시,71618500,4.19,29804,4.06
794,2019,02,03,1,W6X,제주특별자치도,제주시,76825750,4.5,31856,4.34
795,2019,02,04,2,W6X,제주특별자치도,제주시,88357050,5.17,37940,5.17
796,2019,02,05,3,W6X,제주특별자치도,제주시,52343050,3.07,22925,3.12
797,2019,02,06,4,W6X,제주특별자치도,제주시,68977650,4.04,28650,3.9
798,2019,02,07,5,W6X,제주특별자치도,제주시,62077000,3.64,25816,3.52
799,2019,02,08,6,W6X,제주특별자치도,제주시,59180350,3.47,25175,3.43
800,2019,02,09,7,W6X,제주특별자치도,제주시,55492850,3.25,23374,3.18
801,2019,02,10,1,W6X,제주특별자치도,제주시,70650550,4.14,29560,4.03
802,2019,02,11,2,W6X,제주특별자치도,제주시,59732700,3.5,25202,3.43
803,2019,02,12,3,W6X,제주특별자치도,제주시,63223150,3.7,27064,3.69
804,2019,02,13,4,W6X,제주특별자치도,제주시,58800650,3.44,25358,3.45
805,2019,02,14,5,W6X,제주특별자치도,제주시,59305700,3.47,26019,3.54
806,2019,02,15,6,W6X,제주특별자치도,제주시,52712300,3.09,23117,3.15
807,2019,02,16,7,W6X,제주특별자치도,제주시,52375350,3.07,22145,3.02
808,2019,02,17,1,W6X,제주특별자치도,제주시,66855000,3.92,28505,3.88
809,2019,02,18,2,W6X,제주특별자치도,제주시,58511450,3.43,25182,3.43
810,2019,02,19,3,W6X,제주특별자치도,제주시,55482300,3.25,24050,3.28
811,2019,02,20,4,W6X,제주특별자치도,제주시,58212100,3.41,25447,3.47
812,2019,02,21,5,W6X,제주특별자치도,제주시,56727850,3.32,25432,3.46
813,2019,02,22,6,W6X,제주특별자치도,제주시,49296250,2.89,21748,2.96
814,2019,02,23,7,W6X,제주특별자치도,제주시,58589800,3.43,25132,3.42
815,2019,02,24,1,W6X,제주특별자치도,제주시,66356150,3.89,28800,3.92
816,2019,02,25,2,W6X,제주특별자치도,제주시,58754850,3.44,25795,3.51
817,2019,02,26,3,W6X,제주특별자치도,제주시,56954550,3.34,25273,3.44
818,2019,02,27,4,W6X,제주특별자치도,제주시,46898900,2.75,20832,2.84
819,2019,02,28,5,W6X,제주특별자치도,제주시,60217850,3.53,26871,3.66
820,2019,02,01,6,W6Y,제주특별자치도,서귀포시,20596100,4.18,6450,4.45
821,2019,02,02,7,W6Y,제주특별자치도,서귀포시,22185100,4.5,6619,4.57
822,2019,02,03,1,W6Y,제주특별자치도,서귀포시,21925650,4.45,6489,4.48
823,2019,02,04,2,W6Y,제주특별자치도,서귀포시,25960100,5.27,8269,5.7
824,2019,02,05,3,W6Y,제주특별자치도,서귀포시,15368100,3.12,5278,3.64
825,2019,02,06,4,W6Y,제주특별자치도,서귀포시,21116400,4.28,6269,4.32
826,2019,02,07,5,W6Y,제주특별자치도,서귀포시,18945950,3.84,5537,3.82
827,2019,02,08,6,W6Y,제주특별자치도,서귀포시,21125850,4.29,5887,4.06
828,2019,02,09,7,W6Y,제주특별자치도,서귀포시,19223300,3.9,5407,3.73
829,2019,02,10,1,W6Y,제주특별자치도,서귀포시,20763600,4.21,6149,4.24
830,2019,02,11,2,W6Y,제주특별자치도,서귀포시,19515750,3.96,5777,3.98
831,2019,02,12,3,W6Y,제주특별자치도,서귀포시,18768850,3.81,5647,3.9
832,2019,02,13,4,W6Y,제주특별자치도,서귀포시,18144300,3.68,5534,3.82
833,2019,02,14,5,W6Y,제주특별자치도,서귀포시,19204250,3.9,5574,3.84
834,2019,02,15,6,W6Y,제주특별자치도,서귀포시,17437050,3.54,5149,3.55
835,2019,02,16,7,W6Y,제주특별자치도,서귀포시,15676700,3.18,4603,3.18
836,2019,02,17,1,W6Y,제주특별자치도,서귀포시,15131300,3.07,4374,3.02
837,2019,02,18,2,W6Y,제주특별자치도,서귀포시,13795300,2.8,4014,2.77
838,2019,02,19,3,W6Y,제주특별자치도,서귀포시,14849650,3.01,4298,2.96
839,2019,02,20,4,W6Y,제주특별자치도,서귀포시,14774950,3.0,4252,2.93
840,2019,02,21,5,W6Y,제주특별자치도,서귀포시,15145450,3.07,4252,2.93
841,2019,02,22,6,W6Y,제주특별자치도,서귀포시,13074000,2.65,3703,2.55
842,2019,02,23,7,W6Y,제주특별자치도,서귀포시,15060400,3.06,4184,2.89
843,2019,02,24,1,W6Y,제주특별자치도,서귀포시,16413450,3.33,4710,3.25
844,2019,02,25,2,W6Y,제주특별자치도,서귀포시,15243850,3.09,4338,2.99
845,2019,02,26,3,W6Y,제주특별자치도,서귀포시,15085150,3.06,4147,2.86
846,2019,02,27,4,W6Y,제주특별자치도,서귀포시,12336650,2.5,3713,2.56
847,2019,02,28,5,W6Y,제주특별자치도,서귀포시,16072854,3.26,4352,3.0
848,2019,03,01,6,W6X,제주특별자치도,제주시,56884350,3.37,24907,3.3
849,2019,03,02,7,W6X,제주특별자치도,제주시,53145350,3.15,22934,3.04
850,2019,03,03,1,W6X,제주특별자치도,제주시,59094750,3.5,25689,3.4
851,2019,03,04,2,W6X,제주특별자치도,제주시,61049350,3.62,26490,3.51
852,2019,03,05,3,W6X,제주특별자치도,제주시,55348650,3.28,24557,3.25
853,2019,03,06,4,W6X,제주특별자치도,제주시,55550550,3.29,24470,3.24
854,2019,03,07,5,W6X,제주특별자치도,제주시,56271000,3.33,25053,3.32
855,2019,03,08,6,W6X,제주특별자치도,제주시,52647000,3.12,23832,3.16
856,2019,03,09,7,W6X,제주특별자치도,제주시,44880700,2.66,19864,2.63
857,2019,03,10,1,W6X,제주특별자치도,제주시,62201350,3.68,26784,3.55
858,2019,03,11,2,W6X,제주특별자치도,제주시,59461650,3.52,26006,3.44
859,2019,03,12,3,W6X,제주특별자치도,제주시,57522250,3.41,25321,3.35
860,2019,03,13,4,W6X,제주특별자치도,제주시,52622250,3.12,23761,3.15
861,2019,03,14,5,W6X,제주특별자치도,제주시,53476050,3.17,24878,3.3
862,2019,03,15,6,W6X,제주특별자치도,제주시,42645000,2.53,19579,2.59
863,2019,03,16,7,W6X,제주특별자치도,제주시,51673450,3.06,23115,3.06
864,2019,03,17,1,W6X,제주특별자치도,제주시,65473900,3.88,28987,3.84
865,2019,03,18,2,W6X,제주특별자치도,제주시,49590250,2.94,22021,2.92
866,2019,03,19,3,W6X,제주특별자치도,제주시,59460450,3.52,26743,3.54
867,2019,03,20,4,W6X,제주특별자치도,제주시,43259600,2.56,19471,2.58
868,2019,03,21,5,W6X,제주특별자치도,제주시,55060550,3.26,25043,3.32
869,2019,03,22,6,W6X,제주특별자치도,제주시,51052500,3.02,23361,3.09
870,2019,03,23,7,W6X,제주특별자치도,제주시,50588800,3.0,22074,2.92
871,2019,03,24,1,W6X,제주특별자치도,제주시,64577500,3.83,28675,3.8
872,2019,03,25,2,W6X,제주특별자치도,제주시,54927150,3.25,24661,3.27
873,2019,03,26,3,W6X,제주특별자치도,제주시,54449250,3.23,25021,3.31
874,2019,03,27,4,W6X,제주특별자치도,제주시,53489200,3.17,24884,3.3
875,2019,03,28,5,W6X,제주특별자치도,제주시,55178700,3.27,25539,3.38
876,2019,03,29,6,W6X,제주특별자치도,제주시,50680700,3.0,23439,3.1
877,2019,03,30,7,W6X,제주특별자치도,제주시,47348950,2.8,21255,2.82
878,2019,03,31,1,W6X,제주특별자치도,제주시,58558750,3.47,26540,3.52
879,2019,03,01,6,W6Y,제주특별자치도,서귀포시,15235900,3.57,4166,3.4
880,2019,03,02,7,W6Y,제주특별자치도,서귀포시,13755100,3.22,3699,3.02
881,2019,03,03,1,W6Y,제주특별자치도,서귀포시,15078950,3.53,4311,3.52
882,2019,03,04,2,W6Y,제주특별자치도,서귀포시,15052500,3.53,4402,3.59
883,2019,03,05,3,W6Y,제주특별자치도,서귀포시,14131950,3.31,4006,3.27
884,2019,03,06,4,W6Y,제주특별자치도,서귀포시,13037300,3.05,3887,3.17
885,2019,03,07,5,W6Y,제주특별자치도,서귀포시,13895400,3.26,4019,3.28
886,2019,03,08,6,W6Y,제주특별자치도,서귀포시,14468500,3.39,4161,3.4
887,2019,03,09,7,W6Y,제주특별자치도,서귀포시,11883850,2.78,3227,2.63
888,2019,03,10,1,W6Y,제주특별자치도,서귀포시,15288650,3.58,4541,3.71
889,2019,03,11,2,W6Y,제주특별자치도,서귀포시,15413500,3.61,4332,3.53
890,2019,03,12,3,W6Y,제주특별자치도,서귀포시,13216300,3.1,3932,3.21
891,2019,03,13,4,W6Y,제주특별자치도,서귀포시,13506500,3.16,3882,3.17
892,2019,03,14,5,W6Y,제주특별자치도,서귀포시,14472700,3.39,4023,3.28
893,2019,03,15,6,W6Y,제주특별자치도,서귀포시,12185300,2.86,3537,2.89
894,2019,03,16,7,W6Y,제주특별자치도,서귀포시,14359700,3.36,3970,3.24
895,2019,03,17,1,W6Y,제주특별자치도,서귀포시,14705500,3.45,4344,3.54
896,2019,03,18,2,W6Y,제주특별자치도,서귀포시,12078900,2.83,3503,2.86
897,2019,03,19,3,W6Y,제주특별자치도,서귀포시,13884950,3.25,3941,3.22
898,2019,03,20,4,W6Y,제주특별자치도,서귀포시,9425150,2.21,2624,2.14
899,2019,03,21,5,W6Y,제주특별자치도,서귀포시,12619500,2.96,3736,3.05
900,2019,03,22,6,W6Y,제주특별자치도,서귀포시,13223000,3.1,3909,3.19
901,2019,03,23,7,W6Y,제주특별자치도,서귀포시,13193350,3.09,3655,2.98
902,2019,03,24,1,W6Y,제주특별자치도,서귀포시,15357100,3.6,4434,3.62
903,2019,03,25,2,W6Y,제주특별자치도,서귀포시,14016150,3.28,4147,3.38
904,2019,03,26,3,W6Y,제주특별자치도,서귀포시,13741050,3.22,4021,3.28
905,2019,03,27,4,W6Y,제주특별자치도,서귀포시,13513900,3.17,4072,3.32
906,2019,03,28,5,W6Y,제주특별자치도,서귀포시,14311300,3.35,4160,3.39
907,2019,03,29,6,W6Y,제주특별자치도,서귀포시,14757800,3.46,4101,3.35
908,2019,03,30,7,W6Y,제주특별자치도,서귀포시,13053600,3.06,3732,3.05
909,2019,03,31,1,W6Y,제주특별자치도,서귀포시,13936250,3.27,4081,3.33
910,2019,04,01,2,W6X,제주특별자치도,제주시,55807500,3.51,25336,3.37
911,2019,04,02,3,W6X,제주특별자치도,제주시,53457850,3.36,24825,3.31
912,2019,04,03,4,W6X,제주특별자치도,제주시,51053150,3.21,23707,3.16
913,2019,04,04,5,W6X,제주특별자치도,제주시,51739850,3.25,24601,3.28
914,2019,04,05,6,W6X,제주특별자치도,제주시,48455000,3.05,22948,3.06
915,2019,04,06,7,W6X,제주특별자치도,제주시,51265850,3.22,23386,3.12
916,2019,04,07,1,W6X,제주특별자치도,제주시,62161500,3.91,28404,3.78
917,2019,04,08,2,W6X,제주특별자치도,제주시,58761800,3.7,27210,3.62
918,2019,04,09,3,W6X,제주특별자치도,제주시,44154000,2.78,20350,2.71
919,2019,04,10,4,W6X,제주특별자치도,제주시,52325500,3.29,24283,3.23
920,2019,04,11,5,W6X,제주특별자치도,제주시,53074150,3.34,25026,3.33
921,2019,04,12,6,W6X,제주특별자치도,제주시,51265300,3.22,24137,3.22
922,2019,04,13,7,W6X,제주특별자치도,제주시,51313200,3.23,23656,3.15
923,2019,04,14,1,W6X,제주특별자치도,제주시,59017550,3.71,27878,3.71
924,2019,04,15,2,W6X,제주특별자치도,제주시,53694750,3.38,25591,3.41
925,2019,04,16,3,W6X,제주특별자치도,제주시,52678900,3.31,25172,3.35
926,2019,04,17,4,W6X,제주특별자치도,제주시,51271150,3.22,24719,3.29
927,2019,04,18,5,W6X,제주특별자치도,제주시,53587000,3.37,26042,3.47
928,2019,04,19,6,W6X,제주특별자치도,제주시,49973150,3.14,24038,3.2
